Transacao,Usuario,Provedor,Produto,ProdutoCategoria,Canal,ValorEmConta,ValorServico,DataHora,EstrategiaPreco,Fraude
127396,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:52:34Z,4,0
94488,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:52:38Z,4,0
12079,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:52:41Z,4,0
82451,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:52:45Z,4,0
108757,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:52:49Z,4,0
12131,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:52:53Z,4,0
11511,4249,4,3,netflix,2,-40000.0,40000,2019-01-08T10:52:57Z,4,0
31842,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:53:00Z,4,0
62489,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:53:04Z,4,0
99950,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:53:08Z,4,0
140593,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:53:12Z,4,0
77191,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:53:16Z,4,0
100200,4249,4,10,netflix,2,-20000.0,20000,2019-01-08T10:53:19Z,4,0
66033,4249,4,3,netflix,2,-5000.0,5000,2019-01-08T10:53:23Z,4,0
128989,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:53:27Z,4,0
17753,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:53:31Z,4,0
81300,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:53:35Z,4,0
39805,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:53:38Z,4,0
117858,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:53:42Z,4,0
108776,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:53:46Z,4,0
100941,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T10:53:50Z,4,0
90688,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:53:54Z,4,0
137230,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T10:53:57Z,4,0
127487,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T10:54:01Z,4,0
5570,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:54:05Z,4,0
28152,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:54:09Z,4,0
20345,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:54:13Z,4,0
25873,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:54:17Z,4,0
25860,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:54:21Z,4,0
94839,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:54:25Z,4,0
114996,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:54:29Z,4,0
11857,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:54:32Z,4,0
76428,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:54:36Z,4,0
138471,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:54:40Z,4,0
31053,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:54:44Z,4,0
1645,4249,4,3,netflix,2,-12000.0,12000,2019-01-08T10:54:48Z,4,0
54593,2051,6,4,netflix,3,500.0,500,2019-01-08T10:54:52Z,2,0
66201,4249,4,10,netflix,2,-13000.0,13000,2019-01-08T10:54:52Z,4,0
31314,4249,4,3,netflix,2,-15000.0,15000,2019-01-08T10:54:55Z,4,0
21406,4249,4,10,netflix,2,-15000.0,15000,2019-01-08T10:54:59Z,4,0
18157,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:55:03Z,4,0
69037,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:55:07Z,4,0
72543,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:55:11Z,4,0
135275,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:55:14Z,4,0
122278,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:55:18Z,4,0
33850,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:55:22Z,4,0
87309,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:55:26Z,4,0
107939,4249,4,10,netflix,2,-20000.0,20000,2019-01-08T10:55:30Z,4,0
60594,4249,4,3,netflix,2,-5000.0,5000,2019-01-08T10:55:33Z,4,0
83404,4249,4,10,netflix,2,-15000.0,15000,2019-01-08T10:55:37Z,4,0
688,4249,4,3,netflix,2,-15000.0,15000,2019-01-08T10:55:41Z,4,0
111071,4249,4,10,netflix,2,-15000.0,15000,2019-01-08T10:55:45Z,4,0
26705,4249,4,3,netflix,2,-15000.0,15000,2019-01-08T10:55:49Z,4,0
3164,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:55:53Z,4,0
84163,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:55:56Z,4,0
113065,4249,4,10,netflix,2,-5000.0,5000,2019-01-08T10:56:00Z,4,0
101772,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:56:04Z,4,0
131690,2990,6,3,netflix,3,1000.0,1000,2019-01-08T10:56:04Z,2,0
21151,4249,4,10,netflix,2,-12500.0,12500,2019-01-08T10:56:08Z,4,0
17750,4249,4,3,netflix,2,-12500.0,12500,2019-01-08T10:56:11Z,4,0
17168,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:56:15Z,4,0
45287,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:56:19Z,4,0
22270,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:56:23Z,4,0
28352,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T10:56:27Z,4,0
25002,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:56:30Z,4,0
102183,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:56:34Z,4,0
14392,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:56:38Z,4,0
59607,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:56:42Z,4,0
14204,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:56:46Z,4,0
61076,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:56:50Z,4,0
61719,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T10:56:53Z,4,0
23887,4249,4,3,netflix,2,-10000.0,10000,2019-01-08T10:56:57Z,4,0
139540,4249,4,10,netflix,2,-15000.0,15000,2019-01-08T10:57:01Z,4,0
33440,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:57:05Z,4,0
26816,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:57:09Z,4,0
90727,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:57:12Z,4,0
3801,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:57:16Z,4,0
56106,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:57:20Z,4,0
130354,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:57:24Z,4,0
11738,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:57:28Z,4,0
42965,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:57:31Z,4,0
96982,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:57:35Z,4,0
52653,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:57:39Z,4,0
18317,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:57:43Z,4,0
120237,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:57:47Z,4,0
4,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:57:50Z,4,0
14290,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:57:54Z,4,0
134595,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T10:57:58Z,4,0
125238,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:58:02Z,4,0
110262,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:58:06Z,4,0
78226,3519,5,15,varejo,3,2000000.0,2000000,2019-01-08T10:58:06Z,2,1
47981,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:58:10Z,4,0
29447,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T10:58:13Z,4,0
79396,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:58:17Z,4,0
116788,4249,4,10,netflix,2,-10000.0,10000,2019-01-08T10:58:21Z,4,0
88648,4249,4,3,netflix,2,-15000.0,15000,2019-01-08T10:58:25Z,4,0
12560,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:58:29Z,4,0
7911,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:58:32Z,4,0
123553,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:58:37Z,4,0
107873,4249,4,3,netflix,2,-40000.0,40000,2019-01-08T10:58:42Z,4,0
61002,4249,4,3,netflix,2,-55000.0,55000,2019-01-08T10:58:46Z,4,0
33019,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:58:50Z,4,0
30843,10,4,10,netflix,5,-2000.0,2000,2019-01-08T10:58:51Z,4,0
112994,4249,4,10,netflix,2,-5000.0,5000,2019-01-08T10:58:54Z,4,0
108490,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:58:57Z,4,0
129562,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:59:01Z,4,0
127528,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:59:05Z,4,0
37185,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T10:59:09Z,4,0
65043,4249,4,3,netflix,2,-20000.0,20000,2019-01-08T10:59:13Z,4,0
129925,4249,4,10,netflix,2,-5000.0,5000,2019-01-08T10:59:17Z,4,0
85724,4249,4,10,netflix,2,-5000.0,5000,2019-01-08T10:59:23Z,4,0
5548,4249,4,3,netflix,2,-20000.0,20000,2019-01-08T10:59:27Z,4,0
78157,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:59:30Z,4,0
109519,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:59:34Z,4,0
103097,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:59:38Z,4,0
76030,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:59:42Z,4,0
108411,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:59:46Z,4,0
68573,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T10:59:49Z,4,0
60717,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:59:53Z,4,0
11817,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T10:59:57Z,4,0
40042,4249,4,3,netflix,2,-15000.0,15000,2019-01-08T11:00:01Z,4,0
18613,4249,4,10,netflix,2,-10000.0,10000,2019-01-08T11:00:05Z,4,0
13057,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:00:09Z,4,0
90853,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:00:13Z,4,0
126285,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:00:16Z,4,0
14952,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:00:20Z,4,0
29660,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:00:24Z,4,0
61263,4249,4,3,netflix,2,-40000.0,40000,2019-01-08T11:00:28Z,4,0
62415,4249,4,3,netflix,2,-40000.0,40000,2019-01-08T11:00:32Z,4,0
126842,4249,4,3,netflix,2,-40000.0,40000,2019-01-08T11:00:36Z,4,0
110229,4249,4,3,netflix,2,-40000.0,40000,2019-01-08T11:00:40Z,4,0
77667,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:00:44Z,4,0
110509,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:00:47Z,4,0
20533,1686,6,3,netflix,3,2000.0,2000,2019-01-08T11:00:50Z,2,0
68637,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:00:51Z,4,0
124493,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:00:55Z,4,0
138021,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:00:59Z,4,0
133158,4416,6,19,globoplay,3,3500.0,3500,2019-01-08T11:01:00Z,2,0
35056,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:01:03Z,4,0
51599,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:01:07Z,4,0
120755,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:01:10Z,4,0
109086,4249,4,3,netflix,2,-50000.0,50000,2019-01-08T11:01:14Z,4,0
131752,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:01:18Z,4,0
79726,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:01:22Z,4,0
43546,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:01:26Z,4,0
7434,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:01:29Z,4,0
133450,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:01:34Z,4,0
36263,4249,4,10,netflix,2,-40000.0,40000,2019-01-08T11:01:37Z,4,0
123543,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:01:41Z,4,0
19905,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:01:45Z,4,0
34347,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:01:49Z,4,0
43480,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:01:53Z,4,0
124572,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:01:56Z,4,0
120970,4249,4,10,netflix,2,-40000.0,40000,2019-01-08T11:02:00Z,4,0
50135,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:02:04Z,4,0
84428,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:02:08Z,4,0
56428,4249,4,3,netflix,2,-10000.0,10000,2019-01-08T11:02:12Z,4,0
107707,4249,4,10,netflix,2,-15000.0,15000,2019-01-08T11:02:16Z,4,0
14161,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:02:19Z,4,0
37611,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:02:23Z,4,0
58361,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:02:27Z,4,0
36920,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:02:31Z,4,0
82252,4249,4,3,netflix,2,-20000.0,20000,2019-01-08T11:02:35Z,4,0
92999,4249,4,10,netflix,2,-5000.0,5000,2019-01-08T11:02:39Z,4,0
69048,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:02:42Z,4,0
5623,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:02:46Z,4,0
135982,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:02:51Z,4,0
89966,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:02:55Z,4,0
101255,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:03:00Z,4,0
35820,4249,4,3,netflix,2,-20000.0,20000,2019-01-08T11:03:05Z,4,0
37023,4249,4,10,netflix,2,-5000.0,5000,2019-01-08T11:03:09Z,4,0
76528,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:03:13Z,4,0
120225,4249,4,3,netflix,2,-15000.0,15000,2019-01-08T11:03:17Z,4,0
117836,4249,4,10,netflix,2,-10000.0,10000,2019-01-08T11:03:21Z,4,0
90033,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:03:25Z,4,0
83029,4249,4,10,netflix,2,-10000.0,10000,2019-01-08T11:03:28Z,4,0
24450,4249,4,3,netflix,2,-20000.0,20000,2019-01-08T11:03:32Z,4,0
117038,4249,4,10,netflix,2,-10000.0,10000,2019-01-08T11:03:36Z,4,0
99625,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:03:40Z,4,0
104267,4249,4,10,netflix,2,-10000.0,10000,2019-01-08T11:03:44Z,4,0
20775,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:03:47Z,4,0
64727,4249,4,3,netflix,2,-20000.0,20000,2019-01-08T11:03:51Z,4,0
71222,4249,4,10,netflix,2,-20000.0,20000,2019-01-08T11:03:55Z,4,0
32779,4249,4,3,netflix,2,-20000.0,20000,2019-01-08T11:03:59Z,4,0
44748,4249,4,10,netflix,2,-10000.0,10000,2019-01-08T11:04:03Z,4,0
124860,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:04:07Z,4,0
94874,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:04:10Z,4,0
106749,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:04:14Z,4,0
124028,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:04:18Z,4,0
101208,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:04:22Z,4,0
124764,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:04:26Z,4,0
95222,4249,4,3,netflix,2,-10000.0,10000,2019-01-08T11:04:30Z,4,0
88910,4249,4,10,netflix,2,-15000.0,15000,2019-01-08T11:04:34Z,4,0
102220,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:04:41Z,4,0
110537,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:04:45Z,4,0
109397,4249,4,10,netflix,2,-15000.0,15000,2019-01-08T11:04:49Z,4,0
77066,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:04:53Z,4,0
13201,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:04:56Z,4,0
101421,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:05:00Z,4,0
108427,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:05:04Z,4,0
1977,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:05:08Z,4,0
66738,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:05:12Z,4,0
32639,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:05:16Z,4,0
78341,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:05:19Z,4,0
40489,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:05:23Z,4,0
37829,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:05:27Z,4,0
68943,4416,6,19,globoplay,3,3500.0,3500,2019-01-08T11:05:28Z,2,0
90777,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:05:31Z,4,0
10286,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:05:35Z,4,0
121335,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:05:38Z,4,0
11262,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:05:42Z,4,0
132863,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:05:46Z,4,0
137660,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:05:50Z,4,0
65442,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:05:54Z,4,0
61755,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:05:57Z,4,0
95314,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:06:01Z,4,0
53006,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:06:07Z,4,0
132652,4249,4,3,netflix,2,-12500.0,12500,2019-01-08T11:06:11Z,4,0
122111,1686,6,3,netflix,3,2000.0,2000,2019-01-08T11:06:11Z,2,0
54831,4249,4,10,netflix,2,-12500.0,12500,2019-01-08T11:06:15Z,4,0
46745,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:06:19Z,4,0
25970,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:06:23Z,4,0
38763,4249,4,3,netflix,2,-12500.0,12500,2019-01-08T11:06:26Z,4,0
80618,4249,4,10,netflix,2,-12500.0,12500,2019-01-08T11:06:30Z,4,0
32978,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:06:34Z,4,0
62507,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:06:38Z,4,0
131949,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:06:42Z,4,0
63711,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:06:46Z,4,0
33725,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:06:49Z,4,0
49071,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:06:53Z,4,0
61692,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:06:57Z,4,0
5816,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:07:01Z,4,0
98750,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:07:05Z,4,0
126986,4249,4,3,netflix,2,-40000.0,40000,2019-01-08T11:07:09Z,4,0
13346,4249,4,3,netflix,2,-40000.0,40000,2019-01-08T11:07:12Z,4,0
72336,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:07:16Z,4,0
50542,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:07:20Z,4,0
71680,4416,6,14,varejo,3,3500.0,3500,2019-01-08T11:07:21Z,2,0
44723,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:07:24Z,4,0
69073,4249,4,3,netflix,2,-40000.0,40000,2019-01-08T11:07:28Z,4,0
42206,4249,4,10,netflix,2,-40000.0,40000,2019-01-08T11:07:32Z,4,0
130322,4249,4,3,netflix,2,-40000.0,40000,2019-01-08T11:07:36Z,4,0
8452,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:07:40Z,4,0
30630,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:07:43Z,4,0
74620,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:07:47Z,4,0
65081,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:07:51Z,4,0
115226,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:07:55Z,4,0
86155,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:07:59Z,4,0
137640,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:08:02Z,4,0
41906,4249,4,10,netflix,2,-12500.0,12500,2019-01-08T11:08:06Z,4,0
10823,4249,4,3,netflix,2,-12500.0,12500,2019-01-08T11:08:10Z,4,0
19378,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:08:14Z,4,0
22873,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:08:18Z,4,0
82881,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:08:22Z,4,0
87614,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:08:25Z,4,0
15722,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:08:29Z,4,0
111085,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:08:33Z,4,0
38019,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:08:37Z,4,0
75845,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:08:41Z,4,0
76763,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:08:45Z,4,0
31916,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:08:48Z,4,0
36286,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:08:52Z,4,0
85450,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:08:56Z,4,0
12777,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:09:00Z,4,0
36814,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:09:04Z,4,0
21135,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:09:07Z,4,0
112571,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:09:11Z,4,0
4425,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:09:15Z,4,0
60982,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:09:19Z,4,0
129116,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:09:23Z,4,0
121087,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:09:27Z,4,0
49,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:09:30Z,4,0
62427,4249,4,10,netflix,2,-15000.0,15000,2019-01-08T11:09:35Z,4,0
47713,4249,4,10,netflix,2,-15000.0,15000,2019-01-08T11:09:39Z,4,0
32596,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:09:43Z,4,0
74989,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:09:47Z,4,0
120941,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:09:51Z,4,0
74013,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:09:55Z,4,0
10199,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:09:58Z,4,0
106029,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:10:02Z,4,0
55978,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:10:06Z,4,0
92983,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:10:10Z,4,0
110282,4249,4,10,netflix,2,-40000.0,40000,2019-01-08T11:10:14Z,4,0
27497,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:10:18Z,4,0
21697,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:10:22Z,4,0
83407,4249,4,10,netflix,2,-15000.0,15000,2019-01-08T11:10:25Z,4,0
29786,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:10:29Z,4,0
91984,4249,4,3,netflix,2,-15000.0,15000,2019-01-08T11:10:33Z,4,0
61604,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:10:37Z,4,0
40974,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:10:41Z,4,0
100194,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:10:45Z,4,0
15106,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:10:48Z,4,0
32617,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:10:52Z,4,0
22449,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:10:56Z,4,0
83651,4249,4,10,netflix,2,-35000.0,35000,2019-01-08T11:11:00Z,4,0
85091,4249,4,10,netflix,2,-5000.0,5000,2019-01-08T11:11:04Z,4,0
82721,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:11:07Z,4,0
76848,4249,4,10,netflix,2,-15000.0,15000,2019-01-08T11:11:11Z,4,0
119538,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:11:15Z,4,0
55851,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:11:19Z,4,0
73276,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:11:23Z,4,0
12690,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:11:27Z,4,0
15045,4249,4,10,netflix,2,-10000.0,10000,2019-01-08T11:11:30Z,4,0
131711,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:11:34Z,4,0
65231,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:11:38Z,4,0
50886,4249,4,10,netflix,2,-5000.0,5000,2019-01-08T11:11:42Z,4,0
22829,4249,4,3,netflix,2,-20000.0,20000,2019-01-08T11:11:46Z,4,0
10108,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:11:50Z,4,0
58535,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:11:53Z,4,0
85236,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:11:57Z,4,0
64694,1687,6,3,netflix,3,7000.0,7000,2019-01-08T11:11:59Z,2,0
12832,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:12:01Z,4,0
129401,4249,4,10,netflix,2,-30000.0,30000,2019-01-08T11:12:05Z,4,0
51333,4249,4,3,netflix,2,-30000.0,30000,2019-01-08T11:12:09Z,4,0
67021,4249,4,10,netflix,2,-25000.0,25000,2019-01-08T11:12:13Z,4,0
17542,4249,4,3,netflix,2,-25000.0,25000,2019-01-08T11:12:17Z,4,0
